500,0.0002931106280019104
600,0.00023804461760953654
700,0.00019951114439094832
800,0.00017114129127264463
900,0.00014944358310405037
1000,0.00013234993188991187
1100,0.00011856032922553667
1200,0.0001072181093804572
1300,0.00009773671886065721
1400,0.00008970150175457204
1500,0.00008281137237468314
1600,0.00007684262204016567
1700,0.00007162569660040174
1800,0.00006702983506498592
1900.0000000000002,0.00006295263786889749
2000,0.00005931281732474885
2100,0.000056045055372947766
2200,0.00005309628883797614
2300,0.00005042298182880894
2400,0.00004798909102436873
2500,0.0000457645329524264
2599.9999999999995,0.00004372400633371784
2700,0.00004184608530370382
2800.0000000000005,0.00004011250931411512
2900.0000000000005,0.000038507623195104986
3000,0.000037017931525896656
3100,0.00003563174101227205
3200,0.00003433887145162329
3300.0000000000005,0.00003313042024330389
3400.0000000000005,0.00003199856935845668
3500,0.000030936426264274885
3600,0.000029937891779126393
3700,0.000028997549906432192
3800,0.00002811057543712042
3900.0000000000005,0.00002727265608555824
4000,0.00002647992656844221
4100.000000000001,0.00002572891254952732
4200,0.000025016482774971132
4300.000000000001,0.0000243398080407008
4400,0.000023696325884189183
4500.000000000001,0.000023083710093113117
4600.000000000001,0.00002249984428376415
4700,0.000021942798931332323
4800,0.00002141081133885935
4900,0.000020902268116832905
5000,0.000020415689815019088
5100.000000000001,0.000019949717405291323
5200,0.000019503100361338817
5300.000000000001,0.000019074686120144062
5400,0.000018663410742527973
5500,0.00001826829061709019
5600,0.000017888415074491853
5700,0.000017522939798023643
5800,0.000017171080932405795
5900,0.00001683210980629289
6000,0.0000165053408688545
6100.000000000001,0.00001619016406309519
6200,0.00001588596772298945
6300.000000000001,0.000015592208376414264
6400,0.000015308370982203958
6500.000000000001,0.000015033973422687865
6600.000000000001,0.000014768563939014616
6700,0.000014511718775391627
6800,0.000014263040088640746
6900,0.000014022153992719244
7000,0.00001378870880002276
